PSNR-,Energy-
49.398,505.8787879
37.316,1107.205797
49.398,556.5083333
45.729,1401.621429
45.828,1396.639286
39.79,440.19
37.367,1062.345455
39.79,439.17
37.367,1069.377273
49.674,500.9090909
45.816,1350.523457
49.674,503.3939394
45.73,1347.281481
39.797,483.4848485
37.375,1058.113636
39.797,431.7
37.375,1066.131818
49.681,502.5757576
45.828,1352.995062
49.681,501.4545455
39.198,502.2727273
37.228,1390.210714
39.198,500.1212121
45.889,1928.641228
49.82,709.4577778
45.883,1871.740541
49.82,710.4533333
37.228,1340.508642
39.195,496.0606061
37.185,1389.760714
39.195,548.8388889
45.861,1871.156757
49.82,657.4244444
45.889,1921.825439
49.82,658.1714286
37.185,1380.889286
37.367,1100.350725
39.277,502.4545455
39.826,477.1515152
37.079,1392.042857
45.716,1344.617284
39.277,546.6388889
45.851,1822.171296
39.826,481.6060606
45.711,1401.814286
49.731,656.2214286
49.3,555.4388889
45.861,1876.864865
37.371,1104.942029
49.731,713.2844444
49.3,503.7575758
37.079,1341.08642
37.405,1105.292754
39.818,480.2424242
45.883,1865.513514
39.818,431.01
49.729,712.5377778
45.716,1404.932143
49.292,558.3111111
45.851,1871.027027
37.411,1103.794203
49.729,657.7380952
49.292,501.6969697
49.314,608.2769231
37.402,1224.352
49.314,608.0615385
45.723,1712.861765
39.824,491.5151515
45.724,1709.108824
39.824,486.3333333
37.402,1223.616
49.306,608.6769231
37.438,1223.744
49.306,554.9805556
45.727,1714.5
39.816,488.6969697
39.816,485.8787879
37.438,1229.792
45.742,1715.158824
49.429,604.7692308
37.386,1226.912
49.429,603.5692308
37.386,1229.472
39.732,485.3333333
45.744,1702.994118
39.732,488.0606061
45.744,1757.314286
49.429,555.1638889
37.36,1230.272
49.429,604.0
37.36,1277.660256
39.732,492.1515152
45.724,1667.135354
39.732,489.7575758
49.673,557.6388889
45.828,1714.447059
49.673,552.8722222
37.438,1238.112
39.867,446.82
37.437,1229.568
39.867,445.65
45.837,1656.856566
49.68,603.7538462
45.837,1655.789899
49.68,607.8461538
37.465,1179.708333
39.874,497.0606061
37.464,1179.005556
39.874,500.0909091
45.743,1660.70303
45.857,1664.484848
39.843,495.4848485
37.436,1230.048
39.843,445.74
37.436,1176.226389
49.805,608.2769231
45.85,1657.082828
49.805,604.0
45.828,1659.894949
39.843,445.26
37.396,1224.832
39.843,499.1818182
37.396,1179.325
49.805,603.9076923
45.856,1707.2
49.805,555.3777778
39.29,552.3222222
45.842,1875.535135
39.29,553.6972222
37.08,1341.34321
49.686,709.8622222
37.08,1341.696296
49.686,710.2355556
45.852,1875.145946
39.289,554.8888889
45.852,1654.626263
39.289,556.4166667
37.154,1334.377778
49.684,712.5066667
37.154,1337.17037
49.684,712.3822222
45.842,1871.254054
37.228,1386.032143
39.203,552.9027778
45.88,1922.117544
39.203,500.2424242
45.883,1865.416216
49.773,707.7777778
37.228,1334.538272
49.773,707.4355556
37.188,1391.4
39.2,500.1212121
45.852,1871.675676
39.2,549.6944444
45.88,1872.259459
49.773,705.04
37.188,1392.107143
49.773,710.92
39.276,487.8484848
37.141,1319.034568
39.276,541.9638889
45.883,1861.2
37.141,1292.2
37.197,1176.673611
49.806,549.1444444
45.85,1489.955556
49.806,549.5416667
45.847,1507.355556
38.791,502.6969697
37.197,1129.365217
38.791,449.31
37.151,1122.956522
49.806,611.0153846
45.847,1499.267778
49.806,553.4833333
45.847,1457.737931
38.787,500.0909091
37.151,1180.475
38.787,506.1818182
45.85,1428.411111
49.398,502.030303
45.729,1398.278571
49.398,502.030303
45.828,1352.247619
49.681,500.0333333
37.375,1062.6
49.681,501.1515152
37.375,1059.766667
39.797,435.3
45.73,1396.125
39.797,436.4666667
45.816,1351.839506
49.674,504.6969697
37.367,1061.168182
49.674,502.2727273
37.367,1112.02029
39.79,439.05
45.828,1344.066667
39.79,431.1
39.788,435.9
45.817,1351.903704
39.788,433.35
37.32,1055.059091
49.8,502.7575758
37.304,1058.590909
49.8,504.2121212
45.844,1396.510714
39.788,441.81
45.847,1348.62963
39.788,439.53
37.373,1015.492063
49.8,504.1515152
37.346,1022.031746
49.8,506.2424242
45.839,1396.35
45.842,1344.874074
39.227,498.4242424
37.128,1179.420833
39.227,501.3636364
37.128,1177.6
49.64,607.7230769
45.854,1509.417778
49.64,613.3230769
45.854,1459.701149
39.229,546.4861111
37.131,1178.622222
39.229,501.0909091
37.131,1173.159722
49.642,611.2923077
45.838,1504.842222
49.642,610.5230769
38.818,500.6666667
37.153,1230.208
38.818,498.1818182
45.838,1458.671264
49.758,605.3846154
45.838,1504.294444
49.758,606.5538462
37.153,1172.7125
38.82,452.85
37.197,1225.728
38.82,450.12
45.838,1510.158889
49.759,607.8461538
45.85,1462.565517
49.759,608.3076923
37.197,1175.875
37.126,1180.506944
39.227,500.3636364
45.85,1515.314444
39.227,450.54
45.863,1511.995556
49.688,551.1305556
37.126,1178.334722
49.688,558.3111111
37.128,1175.172222
39.229,447.63
45.863,1514.251111
39.229,502.5151515
45.847,1508.547778
49.69,564.7583333
37.128,1170.252778
49.69,607.2923077
49.82,655.7261905
37.185,1393.392857
49.82,660.3380952
45.889,1923.480702
39.195,501.6363636
45.861,1872.875676
39.195,499.969697
37.185,1384.466667
49.82,713.2222222
37.228,1338.711111
49.82,659.5642857
45.883,1873.297297
39.198,504.969697
45.889,1921.598246
39.198,547.6777778
37.228,1343.269136
37.411,1053.022727
49.292,504.5757576
45.716,1406.25
49.292,503.5757576
45.883,1863.308108
39.818,480.4545455
37.405,1105.611594
39.818,476.8181818
37.371,1104.782609
49.3,547.5861111
45.711,1404.996429
49.3,500.6969697
45.716,1354.632099
39.826,482.3030303
37.367,1103.953623
39.826,481.030303
49.398,550.2444444
45.729,1393.007143
49.398,500.6363636
37.316,1099.904348
39.692,429.12
37.317,1155.015278
39.692,432.03
45.713,1390.95
37.377,1026.136364
39.693,423.63
37.374,1054.55
39.693,477.9393939
45.73,1336.014815
39.29,553.2388889
37.08,1394.260714
39.29,554.1861111
45.842,1822.49537
49.686,655.2619048
45.852,1920.72193
49.686,659.3785714
37.08,1333.896296
39.289,557.6694444
37.154,1341.054321
39.289,551.5888889
45.852,1714.9
49.684,709.1155556
45.842,1858.767568
49.684,710.1111111
37.154,1339.192593
37.436,1183.158333
39.843,442.2
39.843,497.1515152
45.85,1710.823529
49.805,549.4194444
37.436,1232.768
49.805,551.5277778
39.277,498.6969697
45.851,1876.313514
39.277,501.6666667
37.079,1393.489286
49.731,708.8044444
37.079,1339.545679
49.731,706.6888889
45.861,1872.875676
39.276,553.6055556
45.883,1871.059459
39.276,558.5555556
37.141,1345.740741
49.729,661.9166667
37.141,1343.269136
49.729,709.4577778
45.851,1872.227027
45.88,1867.881081
39.203,549.8777778
37.228,1342.659259
39.203,555.2861111
37.228,1344.135802
49.773,709.8311111
45.883,1870.475676
49.773,710.1733333
45.852,1872.583784
39.2,553.0555556
37.188,1391.432143
39.2,551.4972222
37.188,1344.841975
49.773,709.5511111
45.88,1921.72807
49.773,710.2044444
49.314,607.7230769
45.723,1667.523232
49.314,605.8461538
37.402,1226.688
39.824,487.1212121
37.402,1268.75
39.824,494.0
45.724,1712.279412
49.306,555.2861111
45.727,1718.944118
49.306,611.5692308
37.438,1220.16
39.816,488.6060606
37.438,1226.176
39.816,491.6363636
45.952,1507.71
45.952,1455.678161
50.049,559.2583333
37.411,1121.394203
50.049,605.7230769
37.411,1129.365217
39.267,501.9090909
45.963,1459.347126
39.267,503.0
45.963,1510.674444
50.049,608.5230769
37.389,1172.616667
50.049,553.3
37.389,1123.211594
39.263,500.0909091
45.974,1512.801111
39.263,502.2424242
49.673,548.7166667
37.438,1225.12
49.673,555.2555556
45.828,1713.994118
39.867,444.06
45.837,1662.868687
39.867,446.07
37.437,1232.608
49.68,604.5846154
37.465,1185.330556
49.68,606.1538462
45.837,1663.353535
39.874,445.56
45.743,1713.120588
39.874,443.49
37.464,1237.088
37.386,1225.824
49.429,603.3230769
45.742,1710.952941
49.429,553.6972222
45.744,1715.029412
39.732,492.2424242
37.386,1224.704
39.732,485.3030303
37.36,1226.048
49.429,601.6307692
45.744,1711.923529
49.429,603.4153846
45.724,1712.570588
39.732,492.3030303
37.36,1227.744
39.732,488.4545455
45.857,1634.211765
37.396,1229.696
39.843,442.02
45.828,1659.022222
39.843,497.4848485
45.856,1687.723529
49.805,544.6527778
37.396,1225.92
49.805,545.1416667
45.952,1513.574444
39.837,503.3636364
37.518,1177.951389
39.837,451.86
37.518,1177.472222
50.059,556.8444444
45.98,1507.548889
50.059,609.8769231
45.98,1456.450575
39.838,498.9090909
37.467,1178.781944
39.838,448.38
37.467,1175.204167
50.061,557.7305556
45.974,1510.738889
50.061,554.7972222
49.998,605.5076923
49.998,555.2555556
45.952,1510.996667
39.299,501.8181818
45.952,1506.517778
39.299,500.8181818
37.411,1179.804167
49.999,555.8972222
37.411,1170.061111
49.999,554.7666667
45.952,1506.195556
45.829,1345.259259
49.617,554.0333333
37.696,1056.586364
49.617,556.5388889
37.697,1102.263768
40.529,478.1212121
45.964,1866.616216
40.529,481.4848485
45.843,1401.557143
49.625,501.5757576
37.66,1053.054545
49.625,556.1722222
37.686,1107.524638
40.537,475.8787879
45.833,1347.698765
40.537,478.030303
50.063,654.4571429
45.97,1918.904386
50.063,657.5833333
37.425,1394.228571
39.72,499.2727273
37.425,1392.428571
39.72,500.8181818
50.064,657.15
45.964,1872.227027
50.064,709.2088889
37.439,1337.716049
39.723,501.3030303
37.439,1332.419753
39.723,551.9555556
45.97,1873.848649
37.72,1069.090909
50.045,505.5454545
45.949,1401.717857
50.045,503.1212121
45.824,1348.180247
40.588,434.4
37.737,1111.828986
40.588,383.4666667
37.655,1052.895455
50.038,502.5454545
45.955,1348.533333
50.038,502.8787879
45.949,1295.833333
40.507,484.1818182
37.661,1057.540909
40.507,433.86
49.628,503.3030303
37.624,1109.947826
49.628,503.1818182
45.822,1402.585714
40.192,433.53
45.845,1399.307143
40.192,477.7878788
37.624,1100.797101
49.628,506.8181818
37.636,1064.159091
49.628,508.1818182
45.822,1400.785714
40.193,429.75
45.823,1400.142857
40.193,429.48
37.636,1112.626087
37.523,1184.563889
39.839,501.2727273
45.934,1349.945679
39.839,502.0606061
45.971,1506.84
50.009,609.4153846
37.523,1172.904167
50.009,603.2923077
37.48,1175.491667
39.841,502.6969697
45.971,1512.607778
39.841,496.5454545
45.964,1509.288889
50.011,611.8769231
37.48,1179.836111
50.011,560.7555556
40.274,437.07
37.622,1057.445455
40.274,436.98
45.957,1352.995062
50.056,499.7575758
45.939,1351.903704
50.056,557.8527778
37.622,1014.761905
40.274,437.16
37.63,1017.365079
40.274,441.03
45.939,1349.464198
50.056,451.83
45.934,1398.6
50.056,500.2727273
37.63,1019.396825
39.297,497.1515152
45.964,1443.158621
39.297,491.5454545
37.391,1212.0
37.391,1114.6375
37.681,1233.664
40.237,489.4545455
45.827,1712.991176
40.237,493.4848485
45.827,1708.267647
49.661,550.6111111
37.684,1185.905556
49.661,607.3846154
37.66,1282.692308
40.237,440.64
45.848,1661.769697
40.237,499.4545455
45.828,1713.152941
49.661,602.2153846
37.658,1229.376
49.661,606.6769231
40.42,445.8
37.723,1232.896
40.42,443.64
45.951,1660.541414
50.051,553.2694444
45.957,1707.102941
50.051,554.6444444
37.723,1227.424
45.989,1807.913514
40.499,443.1
37.742,1226.752
40.499,446.16
45.826,1713.444118
50.058,558.2805556
45.951,1664.646465
50.058,606.3384615
37.742,1187.886111
49.666,603.5692308
49.666,555.4694444
45.849,1712.408824
45.964,1880.302703
50.014,710.4844444
37.439,1343.301235
50.014,708.6488889
37.439,1387.928571
39.729,503.9393939
45.96,1867.427027
39.729,553.5444444
45.96,1916.340351
50.014,655.9738095
37.425,1344.617284
50.014,708.0266667
37.425,1393.167857
39.726,551.8944444
45.979,1819.287037
39.726,552.9027778
50.028,646.8119048
45.989,1854.681081
50.028,701.5244444
37.519,1333.350617
39.995,499.1818182
37.519,1334.795062
39.995,557.6083333
45.992,1869.827027
50.026,651.0833333
45.992,1860.097297
50.026,709.0844444
37.456,1338.74321
39.993,504.4545455
37.456,1337.298765
39.993,551.8638889
45.964,1859.221622
37.684,1232.256
50.062,553.025
45.936,1710.985294
50.062,551.5277778
45.939,1658.666667
40.335,499.1515152
37.684,1178.494444
40.335,442.56
37.685,1178.143056
50.062,604.9538462
45.943,1706.164706
50.062,550.4888889
45.957,1657.309091
40.335,448.92
37.685,1234.336
40.335,445.41
49.978,712.7244444
37.521,1338.807407
49.978,716.52
45.979,1874.854054
40.056,548.9
45.983,1874.886486
40.056,505.2121212
37.521,1388.153571
49.977,711.6355556
37.457,1338.390123
49.977,708.8044444
45.983,1868.886486
40.055,552.9638889
45.932,1661.963636
40.055,551.1305556
37.457,1333.575309
37.661,1107.46087
40.507,384.6814815
40.507,438.51
45.955,1350.555556
50.038,504.4545455
37.655,1106.6
50.038,503.969697
45.963,1513.735556
39.267,500.7878788
37.411,1118.333333
39.267,501.5757576
37.411,1125.06087
50.049,610.4923077
45.952,1457.48046
50.049,604.2769231
45.974,1513.896667
39.263,453.36
37.389,1178.334722
39.263,501.5454545
37.389,1169.805556
50.049,555.8055556
45.963,1509.643333
50.049,556.4472222
40.407,485.2727273
45.842,1647.353535
40.407,476.030303
37.699,1254.326923
37.712,1161.952
40.398,494.2727273
45.952,1454.777011
40.398,485.3636364
37.724,1227.552
49.656,606.7076923
37.729,1226.272
49.656,599.8461538
45.842,1658.052525
49.998,559.075
45.952,1508.612222
49.998,607.2307692
37.391,1171.818056
39.297,503.6060606
37.391,1179.261111
39.297,501.8787879
45.964,1512.736667
49.999,608.4
45.952,1508.128889
49.999,609.1692308
37.411,1119.863768
39.299,501.6666667
37.411,1179.388889
39.299,500.7272727
45.952,1504.52
45.98,1507.452222
50.059,559.3805556
37.518,1174.341667
50.059,603.2615385
37.518,1182.423611
39.837,448.17
45.952,1459.636782
39.837,502.8787879
45.974,1512.672222
50.061,558.5555556
37.467,1173.958333
50.061,560.0222222
37.467,1175.395833
39.838,499.9090909
45.98,1518.15
39.838,448.05
50.056,503.4242424
37.622,1015.460317
50.056,503.6666667
45.939,1404.192857
40.274,440.31
45.957,1343.333333
40.274,435.93
37.622,1060.945455
50.056,506.0606061
37.63,1071.636364
50.056,452.94
45.934,1346.190123
40.274,434.1
45.939,1344.71358
40.274,388.6222222
37.63,1069.377273
37.523,1178.526389
50.009,605.3846154
45.971,1504.648889
50.009,609.6615385
45.934,1345.387654
39.839,547.7083333
37.523,1177.120833
39.839,502.6969697
37.48,1172.105556
50.011,554.675
45.964,1562.741935
50.011,558.6472222
45.971,1509.031111
39.841,503.2424242
37.48,1178.334722
39.841,498.2727273
40.192,475.8787879
37.624,1106.823188
40.192,483.8181818
45.845,1345.451852
49.628,501.8787879
45.822,1404.482143
49.628,502.3939394
37.624,1104.176812
40.193,437.4
37.636,1114.730435
40.193,435.87
45.823,1398.375
49.628,501.969697
45.822,1400.560714
49.628,501.4545455
37.636,1063.522727
37.737,1106.185507
40.588,437.52
45.824,1346.864198
40.588,434.04
45.949,1386.964286
50.045,494.3939394
37.72,1009.873016
50.045,499.8484848
45.949,1281.446914
39.72,553.3611111
45.989,1863.340541
39.72,553.5138889
37.425,1340.219753
50.063,709.4208333
37.425,1337.074074
50.063,659.1619048
45.97,1861.881081
39.723,499.3636364
45.97,1922.117544
39.723,553.6055556
37.439,1338.390123
50.064,657.6452381
37.439,1339.320988
50.064,709.6133333
45.964,1870.086486
45.964,1871.318919
40.529,431.4
37.697,1103.22029
40.529,481.969697
37.696,1107.524638
49.617,504.4242424
45.829,1400.014286
49.617,502.0
45.833,1348.88642
40.537,485.0909091
37.686,1101.944928
40.537,473.4242424
37.66,1098.023188
49.625,556.5388889
45.843,1404.964286
49.625,499.3333333
50.028,704.0133333
37.519,1334.474074
50.028,656.2214286
45.989,1879.686486
39.995,551.0694444
45.992,1860.0
39.995,499.3333333
37.519,1334.120988
50.026,708.2755556
37.456,1338.582716
50.026,660.9880952
45.992,1872.389189
39.993,553.1166667
45.964,1869.891892
39.993,501.5151515
37.456,1342.659259
37.439,1333.158025
50.014,707.5911111
45.964,1869.275676
50.014,708.4933333
45.96,1878.421622
39.729,552.4138889
37.439,1341.08642
39.729,549.8777778
37.425,1386.546429
50.014,711.3555556
45.96,1871.837838
50.014,711.9155556
45.979,1869.502703
39.726,552.3833333
37.425,1343.044444
39.726,549.1138889
49.978,709.6755556
45.979,1867.621622
49.978,706.0355556
37.521,1336.464198
40.056,548.7166667
37.521,1335.854321
40.056,555.2555556
45.983,1868.205405
49.977,657.0880952
45.983,1928.54386
49.977,657.9547619
40.42,442.47
45.951,1657.309091
40.42,446.25
37.723,1232.32
50.051,604.8923077
37.723,1182.743056
50.051,602.9230769
45.957,1663.741414
40.499,444.36
45.826,1662.577778
40.499,444.21
37.742,1230.464
50.058,556.5388889
37.742,1230.976
50.058,554.7361111
45.951,1709.076471
45.827,1711.438235
40.237,490.7272727
37.681,1231.648
40.237,489.7575758
37.684,1179.772222
49.661,603.4153846
45.827,1716.841176
49.661,605.9076923
45.848,1666.165657
40.237,495.4848485
37.66,1224.352
40.237,485.6969697
37.658,1224.608
49.661,602.4615385
45.828,1706.294118
49.661,604.8307692
40.407,486.5454545
37.699,1229.024
40.407,489.6666667
45.842,1661.090909
49.666,602.4615385
45.849,1657.987879
49.666,654.7047619
37.712,1219.04
40.398,486.4848485
37.724,1276.442308
40.398,483.5151515
47.068,1559.466667
49.656,605.9692308
45.842,1661.963636
49.656,604.7384615
37.729,1221.12
38.53,1187.598611
40.355,500.3939394
47.073,1621.526042
40.355,501.1212121
47.068,1671.014141
51.084,610.0615385
38.53,1190.505556
51.084,610.1230769
38.507,1237.92
40.354,500.8484848
47.063,1570.387097
40.354,506.1818182
47.073,1617.941667
51.083,654.797619
38.507,1190.281944
51.083,660.9880952
38.43,1185.841667
51.049,607.2615385
47.07,1612.516667
51.049,608.1230769
40.215,502.1515152
38.43,1240.768
40.215,502.9090909
38.422,1187.566667
51.05,609.0461538
47.063,1612.355208
51.05,657.8309524
47.07,1608.9
40.216,498.0909091
38.422,1235.907692
40.216,507.2121212
37.457,1284.367901
40.055,491.9090909
37.457,1367.906897
40.055,540.2833333
45.932,1642.408081
45.936,1646.707071
50.062,549.3277778
37.684,1176.354167
50.062,602.9538462
37.684,1185.266667
40.335,487.5757576
45.939,1709.141176
40.335,446.31
45.943,1710.047059
50.062,550.0305556
37.685,1179.101389
50.062,598.3076923
37.685,1234.848
40.335,442.53
45.957,1658.408081
40.335,445.62
47.01,1562.290323
40.6,445.05
38.553,1129.875362
40.6,445.29
38.558,1129.811594
50.981,557.8833333
47.056,1515.346667
50.981,558.2805556
47.056,1511.447778
40.607,449.01
38.576,1128.185507
40.607,444.99
38.576,1130.672464
50.977,556.2333333
47.054,1508.064444
50.977,552.6888889
40.779,493.5454545
47.011,1506.55
40.779,488.0
38.49,1173.958333
50.862,608.8307692
38.505,1124.486957
50.862,553.4833333
47.008,1563.709677
40.779,490.3939394
47.012,1556.645161
40.779,491.3636364
38.505,1121.043478
50.862,608.0923077
38.529,1129.397101
50.862,556.1722222
47.005,1514.283333
38.555,1178.015278
40.666,485.4242424
47.074,2029.7225
40.666,487.8181818
47.013,1566.0
50.842,555.3777778
38.551,1174.15
50.842,555.8361111
38.563,1176.258333
40.666,435.6
47.013,1559.612903
40.666,488.1212121
47.012,1507.194444
50.844,608.8307692
38.578,1173.543056
50.844,609.8153846
51.061,761.375
47.074,2084.195122
51.061,759.78125
47.068,1560.946875
51.067,665.8166667
38.51,1244.48
51.067,610.2461538
47.069,1617.360417
40.377,502.3030303
47.059,1623.786458
40.377,500.3030303
38.51,1243.616
51.068,603.4461538
38.53,1233.024
51.068,601.2
47.068,1649.551515
40.377,494.3030303
47.069,1662.480808
40.377,503.4848485
38.53,1237.376
47.067,1620.525
51.031,609.5384615
38.432,1237.984
51.031,662.7833333
38.432,1189.898611
40.237,503.1212121
47.056,1461.374713
40.237,552.7194444
47.059,1616.230208
51.032,665.6619048
38.434,1189.419444
51.032,661.4214286
38.434,1244.448
40.238,506.4848485
47.067,1663.612121
40.238,501.030303
51.0,559.9611111
47.06,1515.346667
51.0,552.2
38.51,1132.234783
40.622,446.67
38.509,1187.470833
40.622,443.73
47.054,1514.122222
51.0,556.6916667
47.056,1511.533333
51.0,556.6305556
38.532,1134.944928
40.622,445.77
38.531,1131.086957
40.622,445.35
47.06,1511.351111
47.059,1827.12963
40.712,503.6363636
38.584,1391.85
40.712,500.7575758
38.588,1344.97037
50.996,659.9047619
47.06,1923.610526
50.996,662.4738095
47.061,1870.605405
40.712,500.1212121
38.599,1341.022222
40.712,499.6060606
38.604,1335.758025
50.996,652.1047619
47.056,1927.894737
50.996,662.9690476
40.547,554.4305556
47.057,1862.789189
40.547,550.7027778
38.513,1498.752222
51.039,811.7647059
38.513,1445.765517
51.039,760.40625
47.072,2032.9075
40.549,553.2083333
47.072,2076.617886
40.549,552.1694444
38.576,1495.82
51.041,755.78125
38.576,1444.896552
51.041,762.09375
47.072,2083.219512
38.456,1497.27
40.357,554.6138889
47.072,2079.707317
40.357,554.4916667
47.074,2082.01626
51.045,760.65625
38.456,1500.943333
51.045,763.1875
38.472,1444.188506
40.358,551.9555556
47.074,2085.886179
40.358,604.1230769
47.074,2081.333333
51.046,756.5625
38.472,1491.083333
51.046,756.09375
40.525,554.4305556
40.332,556.6
38.53,1495.304444
38.451,1499.3
40.525,549.5722222
40.332,553.6055556
47.074,2083.739837
47.076,2089.495935
51.06,759.40625
51.058,761.0
47.077,2075.284553
47.076,2028.0975
51.06,762.65625
51.058,761.78125
38.53,1451.71954
38.451,1445.411494
40.333,545.1722222
40.527,554.5222222
38.472,1428.772414
38.571,1496.077778
40.333,550.7944444
40.527,549.6027778
47.077,2072.845528
47.076,2024.6525
51.06,711.1377778
47.076,2080.520325
51.06,765.71875
38.472,1395.977011
38.571,1452.942529
47.017,1929.647368
50.859,659.6880952
38.604,1344.328395
50.859,710.92
38.6,1392.042857
40.782,497.4848485
40.782,498.0909091
50.984,649.8452381
47.059,1871.351351
50.984,709.8
38.59,1334.409877
40.764,450.72
38.59,1392.042857
40.764,499.0
47.017,1869.178378
50.98,658.697619
47.059,1925.103509
50.98,657.0571429
38.606,1342.338272
40.772,446.85
38.606,1393.296429
40.772,499.0909091
47.059,1872.713514
40.622,449.97
47.06,1512.06
40.622,445.38
38.531,1134.466667
51.0,598.3692308
38.532,1082.231818
51.0,558.7694444
47.056,1504.777778
51.0,554.5222222
51.0,551.3444444
47.06,1566.903226
47.067,1620.880208
40.238,502.4242424
38.434,1237.12
40.238,505.8484848
38.434,1240.192
51.032,607.8153846
47.059,1658.957576
51.032,612.8
47.056,1460.344828
40.237,558.2805556
38.432,1233.056
40.237,500.6363636
38.432,1234.944
51.031,614.4
47.067,1670.852525
51.031,609.2923077
40.377,503.9090909
38.53,1185.841667
40.377,555.4083333
47.069,1609.933333
51.068,660.9571429
47.068,1616.391667
51.068,608.7384615
38.53,1242.496
40.377,503.5757576
38.51,1244.96
40.377,550.4277778
47.059,1614.486458
51.067,607.3230769
47.069,1669.947475
51.067,611.7538462
38.51,1243.008
38.422,1232.416
40.216,505.6363636
47.07,1610.902083
40.216,499.3939394
47.063,1664.032323
51.05,608.7384615
38.422,1186.8
51.05,613.5384615
38.43,1237.824
40.215,450.69
47.068,1615.1
40.215,497.7878788
47.07,1618.426042
51.049,609.9384615
38.43,1236.866667
51.049,610.1230769
38.507,1235.104
51.083,610.3692308
47.073,1662.448485
51.083,610.4
47.063,1615.164583
40.354,502.3030303
38.507,1241.504
40.354,453.12
38.53,1182.934722
51.084,661.1738095
47.068,1620.395833
51.084,612.0615385
47.073,1616.972917
40.355,502.4545455
38.53,1186.768056
40.355,498.969697
50.843,659.7190476
38.597,1339.609877
50.843,706.5955556
47.014,1926.077193
40.802,546.4555556
47.068,1562.741935
40.802,547.5861111
38.597,1346.446914
50.844,705.5377778
38.634,1341.760494
50.844,653.652381
47.015,1927.7
40.802,547.6777778
47.014,1870.118919
40.802,546.2722222
38.619,1341.953086
47.02,1957.649573
50.859,648.6690476
38.604,1388.025
50.859,652.6
38.592,1383.975
40.783,496.5454545
47.015,1931.107895
40.783,500.5757576
47.02,1870.544737
40.622,492.3939394
47.054,1510.803333
40.622,438.57
38.509,1126.4
38.51,1250.503704
40.525,550.6722222
47.074,2034.305
40.525,552.9944444
38.53,1494.788889
51.058,760.59375
38.53,1447.278161
51.058,763.78125
47.076,2032.9725
40.527,605.3846154
47.076,2038.465
40.527,552.475
38.571,1448.758621
51.06,762.8125
38.571,1447.728736
51.06,714.9333333
47.076,2085.918699
40.357,603.9076923
38.456,1497.334444
40.357,551.6805556
38.456,1501.555556
51.045,761.78125
47.074,2083.447154
51.045,764.1875
47.074,2083.934959
40.358,551.3444444
38.472,1499.138889
40.358,549.5111111
38.472,1500.621111
51.046,764.84375
47.074,2079.642276
51.046,763.125
51.061,811.1372549
38.472,1442.547126
51.061,760.09375
47.074,2028.52
40.333,551.5888889
47.077,2086.894309
40.333,556.4777778
38.472,1448.34023
51.06,751.5
38.451,1454.133333
51.06,752.0
47.077,2130.730952
40.332,603.5076923
47.076,2024.0025
40.332,604.8615385
38.451,1446.441379
38.578,1175.427778
50.844,559.1972222
47.012,1561.451613
50.844,558.5861111
47.013,1566.193548
40.666,494.9090909
38.563,1125.347826
40.666,488.3333333
38.551,1173.958333
50.842,607.2
47.013,1505.422222
50.842,556.0194444
47.074,2021.37
40.666,487.5757576
38.555,1220.512
40.666,438.84
50.862,603.8461538
47.005,1514.218889
50.862,554.0333333
38.529,1135.295652
40.779,490.2727273
38.505,1177.472222
40.779,442.32
47.012,1565.548387
50.862,557.3333333
47.008,1567.258065
50.862,604.5230769
38.505,1122.255072
40.779,481.8787879
38.49,1222.4
40.779,442.17
47.011,1561.516129
47.054,1570.580645
50.977,508.6363636
38.576,1134.913043
50.977,557.0888889
38.576,1136.698551
40.607,444.9
47.056,1523.627778
40.607,445.02
47.056,1520.373333
50.981,561.5194444
38.558,1136.571014
50.981,563.475
38.553,1136.794203
40.6,445.65
47.01,1510.384444
40.6,449.52
40.547,608.8307692
38.513,1445.701149
40.547,606.7384615
47.057,1877.156757
51.039,768.625
47.072,2079.772358
51.039,763.40625
38.513,1442.868966
40.549,551.8638889
38.576,1494.917778
40.549,552.3833333
47.072,2035.54
51.041,751.34375
47.072,2067.804878
51.041,764.1875
38.576,1442.193103
38.584,1393.778571
40.712,448.29
47.059,1877.967568
40.712,498.6060606
47.06,1924.616667
50.996,662.597619
38.588,1342.466667
50.996,714.2488889
38.599,1339.481481
40.712,500.0909091
47.061,1876.183784
40.712,497.1212121
47.056,1926.044737
50.996,655.6333333
38.604,1341.054321
50.996,657.5833333
51.626,657.6142857
47.247,1617.554167
51.626,612.5538462
47.072,2006.569106
50.843,658.5738095
47.014,1927.894737
50.843,710.5466667
38.597,1349.496296
40.802,498.3636364
38.597,1392.910714
40.802,498.2424242
47.222,1612.839583
50.844,710.0488889
47.015,1921.533333
50.844,661.6690476
38.634,1393.682143
40.802,499.969697
38.619,1393.007143
40.802,546.6388889
47.014,1869.989189
47.221,1615.326042
51.626,611.2923077
38.809,1190.154167
51.626,661.6071429
38.809,1190.186111
41.13,500.7878788
47.247,1615.939583
41.13,505.5151515
47.222,1618.458333
51.627,607.4461538
38.816,1234.912
51.627,612.1538462
38.816,1243.52
41.131,446.91
47.221,1613.646875
41.131,502.4848485
50.984,659.997619
38.59,1345.708642
50.984,659.997619
47.059,1923.902632
40.764,499.5454545
47.017,1869.081081
40.764,446.64
38.59,1392.685714
50.98,709.4266667
